anzsic06,Area,year,geo_count,ec_count
A020,A162700,2000,0,20
A020,A166500,2000,3,25
A020,A166700,2000,12,45
A020,A166800,2000,6,15
A020,A167100,2000,3,0
A020,A167400,2000,0,0
A020,A167600,2000,0,6
A020,A167700,2000,6,15
A020,A168000,2000,0,6
A020,A168600,2000,0,0
A020,A171600,2000,0,0
A020,A172100,2000,3,0
A020,A173600,2000,3,12
A020,A174100,2000,3,0
A020,A185300,2000,0,0
A020,A185600,2000,0,0
A020,A187000,2000,3,0
A020,A188200,2000,3,3
A020,A189700,2000,0,18
A020,A191800,2000,0,0
A020,A192700,2000,0,0
A020,A197400,2000,3,3
A020,A197900,2000,0,3
A020,A203200,2000,0,0
A020,A214300,2000,0,0
A020,A215400,2000,0,0
A020,A216400,2000,0,0
A020,A216700,2000,3,0
A020,A221000,2000,3,0
A020,A226800,2000,0,0
A020,A234100,2000,0,0
A020,A237300,2000,3,0
A020,A243200,2000,0,0
A020,A247200,2000,0,0
A020,A248600,2000,0,0
A020,A251400,2000,3,0
A020,A253800,2000,3,0
A020,A256500,2000,0,0
A020,A257800,2000,0,3
A020,A258500,2000,3,9
A020,A300300,2000,6,12
A020,A300400,2000,0,0
A020,A300600,2000,6,3
A020,A300800,2000,3,0
A020,A301000,2000,0,0
A020,A301300,2000,0,6
A020,A301400,2000,3,0
A020,A302500,2000,0,0
A020,A303600,2000,6,6
A020,A303700,2000,9,15
A020,A303900,2000,6,6
A020,A304100,2000,3,0
A020,A304200,2000,0,21
A020,A304300,2000,0,0
A020,A304700,2000,3,0
A020,A304800,2000,0,0
A020,A305000,2000,0,0
A020,A305500,2000,0,0
A020,A305600,2000,3,0
A020,A305800,2000,0,0
A020,A306300,2000,33,55
A020,A306400,2000,18,18
A020,A306500,2000,12,90
A020,A306600,2000,0,0
A020,A306700,2000,3,3
A020,A306800,2000,0,0
A020,A306900,2000,0,12
A020,A307000,2000,0,0
A020,A307200,2000,9,15
A020,A307300,2000,0,0
A020,A307400,2000,3,21
A020,A307600,2000,0,0
A020,A307800,2000,0,0
A020,A307900,2000,6,6
A020,A308000,2000,0,0
A020,A308500,2000,3,0
A020,A309000,2000,3,0
A020,A309700,2000,0,0
A020,A310500,2000,3,0
A020,A311900,2000,0,0
A020,A312100,2000,3,0
A020,A316300,2000,0,0
A020,A316400,2000,0,6
A020,A317800,2000,3,0
A020,A321500,2000,0,3
A020,A322600,2000,0,0
A020,A323500,2000,0,3
A020,A326300,2000,0,0
A020,A328800,2000,3,9
A020,A329700,2000,0,0
A020,A332300,2000,3,0
A020,A335400,2000,3,15
A020,A336800,2000,0,0
A020,A337100,2000,0,0
A020,A337200,2000,0,6
A020,A338000,2000,0,0
A020,A340600,2000,0,0
A020,A341500,2000,3,9
A020,A343000,2000,3,0
A020,A343100,2000,3,0
A020,A346900,2000,0,0
A020,A351500,2000,0,0
A020,A357600,2000,3,0
A020,A359000,2000,0,0
A020,A359300,2000,3,40
A020,A361000,2000,0,3
A020,A361100,2000,3,0
A020,A363300,2000,3,12
A020,A363800,2000,0,3
A020,C07601,2000,12,25
A020,C07603,2000,0,0
A020,C07604,2000,0,0
A020,C07605,2000,0,0
A020,C07606,2000,0,21
A020,C07608,2000,6,9
A020,C07616,2000,3,0
A020,C07621,2000,3,25
A020,CTotal,2000,24,80
A020,R01,2000,42,75
A020,R02,2000,24,80
A020,R03,2000,42,150
A020,R04,2000,6,6
A020,R06,2000,3,0
A020,R07,2000,3,0
A020,R08,2000,0,0
A020,R09,2000,9,3
A020,R12,2000,6,0
A020,R13,2000,21,55
A020,R14,2000,0,0
A020,R15,2000,9,55
A020,R16,2000,21,21
A020,R17,2000,36,45
A020,R18,2000,99,220
A020,R99,2000,3,0
A020,RTotal,2000,327,720
A020,T001,2000,36,70
A020,T003,2000,6,6
A020,T011,2000,30,110
A020,T012,2000,0,0
A020,T013,2000,0,0
A020,T015,2000,0,12
A020,T018,2000,3,0
A020,T020,2000,3,0
A020,T021,2000,3,18
A020,T022,2000,0,0
A020,T023,2000,3,3
A020,T024,2000,0,3
A020,T025,2000,0,0
A020,T031,2000,3,0
A020,T033,2000,3,0
A020,T035,2000,3,0
A020,T038,2000,0,0
A020,T042,2000,0,0
A020,T043,2000,3,0
A020,T046,2000,0,0
A020,T047,2000,6,0
A020,T048,2000,0,0
A020,T050,2000,0,3
A020,T051,2000,21,21
A020,T052,2000,36,45
A020,T053,2000,99,220
A020,T055,2000,0,0
A020,T056,2000,3,0
A020,T057,2000,0,0
A020,T058,2000,3,0
A020,T059,2000,0,0
A020,T060,2000,9,21
A020,T062,2000,3,15
A020,T063,2000,3,6
A020,T064,2000,0,0
A020,T065,2000,3,9
A020,T067,2000,3,0
A020,T068,2000,3,0
A020,T070,2000,0,0
A020,T071,2000,0,0
A020,T073,2000,6,40
A020,T075,2000,6,15
A020,T076,2000,24,80
A020,T999,2000,3,12
A020,TTotal,2000,327,720
A03,A100100,2000,9,30
A03,A100200,2000,15,3
A03,A100300,2000,3,0
A03,A100400,2000,9,0
A03,A100500,2000,3,0
A03,A100600,2000,0,0
A03,A100700,2000,3,9
A03,A100800,2000,0,0
A03,A100900,2000,3,0
A03,A101000,2000,0,0
A03,A101100,2000,3,0
A03,A101200,2000,21,3
A03,A101300,2000,12,0
A03,A101400,2000,3,0
A03,A101500,2000,3,0
A03,A101600,2000,18,6
A03,A101700,2000,18,6
A03,A101800,2000,9,3
A03,A101900,2000,9,3
A03,A102000,2000,18,3
A03,A102100,2000,9,0
A03,A102200,2000,6,0
A03,A102300,2000,6,9
A03,A102400,2000,0,0
A03,A102500,2000,3,0
A03,A102600,2000,0,3
A03,A102700,2000,9,0
A03,A102900,2000,6,0
A03,A103100,2000,3,0
A03,A103200,2000,0,0
A03,A103300,2000,3,0
A03,A103400,2000,6,3
A03,A103500,2000,6,0
A03,A103800,2000,3,0
A03,A104000,2000,6,0
A03,A104100,2000,9,0
A03,A104200,2000,0,0
A03,A104400,2000,6,0
A03,A104500,2000,0,0
A03,A104600,2000,0,0
A03,A104700,2000,9,0
A03,A104800,2000,30,0
A03,A104900,2000,12,0
A03,A105100,2000,3,0
A03,A105300,2000,3,3
A03,A105400,2000,9,25
A03,A105500,2000,3,3
A03,A105600,2000,6,3
A03,A105700,2000,3,0
A03,A105800,2000,3,0
A03,A105900,2000,3,0
A03,A106000,2000,3,0
A03,A106100,2000,0,0
A03,A106200,2000,3,0
A03,A106300,2000,6,0
A03,A106500,2000,0,18
A03,A106600,2000,3,0
A03,A106700,2000,6,6
A03,A106900,2000,6,0
A03,A107100,2000,6,3
A03,A107200,2000,0,0
A03,A107500,2000,3,0
A03,A107600,2000,6,0
A03,A107700,2000,3,9
A03,A107800,2000,15,9
A03,A107900,2000,0,0
A03,A108000,2000,6,0
A03,A108200,2000,3,0
A03,A108500,2000,9,0
A03,A108600,2000,15,0
A03,A108800,2000,3,0
A03,A108900,2000,3,15
A03,A109000,2000,12,0
A03,A109100,2000,15,30
A03,A109200,2000,15,21
A03,A109300,2000,6,6
A03,A109400,2000,15,0
A03,A109500,2000,9,0
A03,A109600,2000,6,0
A03,A109700,2000,9,3
A03,A109800,2000,3,0
A03,A110100,2000,3,0
A03,A110200,2000,6,0
A03,A110400,2000,27,15
A03,A110500,2000,6,25
A03,A110700,2000,12,0
A03,A110800,2000,15,0
A03,A110900,2000,6,3
A03,A111100,2000,0,0
A03,A111200,2000,18,0
A03,A111300,2000,3,0
A03,A111500,2000,3,0
A03,A111600,2000,12,0
A03,A111700,2000,3,0
A03,A111800,2000,0,0
A03,A112100,2000,3,3
A03,A112300,2000,3,0
A03,A112400,2000,3,6
A03,A112500,2000,3,0
A03,A112600,2000,3,0
A03,A113000,2000,3,0
A03,A113200,2000,0,0
A03,A113400,2000,0,0
A03,A113500,2000,0,0
A03,A113700,2000,3,0
A03,A113800,2000,6,0
A03,A114100,2000,0,0
A03,A114300,2000,0,0
A03,A114700,2000,3,0
A03,A115000,2000,0,0
A03,A115300,2000,0,0
A03,A115500,2000,3,6
A03,A115600,2000,3,0
A03,A115800,2000,3,0
A03,A115900,2000,3,55
A03,A116000,2000,3,0
A03,A116100,2000,0,9
A03,A116400,2000,3,0
A03,A116700,2000,0,0
A03,A116900,2000,0,0
A03,A117000,2000,3,0
A03,A117100,2000,0,0
A03,A118000,2000,0,0
A03,A119500,2000,3,0
A03,A119600,2000,0,0
A03,A120300,2000,0,0
A03,A120700,2000,0,9
A03,A121100,2000,3,0
A03,A121500,2000,0,0
A03,A121600,2000,0,0
A03,A121800,2000,0,0
A03,A122100,2000,3,0
A03,A122300,2000,0,0
A03,A122600,2000,3,0
A03,A123400,2000,0,0
A03,A123500,2000,0,0
A03,A123700,2000,3,0
A03,A123900,2000,3,0
A03,A124700,2000,3,0
A03,A125800,2000,0,0
A03,A126600,2000,3,0
A03,A127300,2000,0,0
A03,A127400,2000,0,0
A03,A127500,2000,3,0
A03,A127600,2000,0,0
A03,A129300,2000,0,0
A03,A130300,2000,0,0
A03,A130700,2000,3,0
A03,A131200,2000,3,0
A03,A131300,2000,3,0
A03,A132100,2000,0,0
A03,A132500,2000,3,0
A03,A132600,2000,0,0
A03,A132700,2000,0,0
A03,A133200,2000,6,0
A03,A134600,2000,3,0
A03,A135400,2000,0,0
A03,A135700,2000,3,0
A03,A136000,2000,6,0
A03,A136400,2000,3,0
A03,A137400,2000,0,0
A03,A137500,2000,3,0
A03,A138100,2000,3,0
A03,A138400,2000,0,0
A03,A138500,2000,6,0
A03,A139400,2000,3,0
A03,A139500,2000,0,0
A03,A139800,2000,0,0
A03,A140300,2000,3,0
A03,A140900,2000,3,3
A03,A141100,2000,0,0
A03,A141600,2000,3,0
A03,A141800,2000,0,0
A03,A142700,2000,0,0
A03,A142800,2000,0,0
A03,A143000,2000,3,0
A03,A143100,2000,3,0
A03,A143200,2000,0,0
A03,A143400,2000,0,0
A03,A143600,2000,0,0
A03,A144600,2000,0,0
A03,A145900,2000,6,0
A03,A147600,2000,0,0
A03,A148000,2000,3,0
A03,A148800,2000,3,0
A03,A149300,2000,0,0
A03,A149700,2000,0,0
A03,A149800,2000,3,0
A03,A149900,2000,9,3
A03,A150100,2000,0,0
A03,A150600,2000,0,3
A03,A151100,2000,0,0
A03,A151700,2000,3,3
A03,A152000,2000,3,0
A03,A152200,2000,6,0
A03,A152300,2000,3,0
A03,A152400,2000,0,0
A03,A153800,2000,3,0
A03,A154700,2000,3,0
A03,A155000,2000,0,0
A03,A155300,2000,0,0
A03,A155500,2000,0,0
A03,A156200,2000,3,0
A03,A156400,2000,0,0
A03,A157100,2000,6,0
A03,A157400,2000,3,0
A03,A158300,2000,3,0
A03,A158500,2000,0,0
A03,A159100,2000,0,0
A03,A159600,2000,0,0
A03,A159800,2000,0,0
A03,A160100,2000,0,0
A03,A160900,2000,0,0
A03,A161100,2000,3,0
A03,A161400,2000,0,0
A03,A162000,2000,3,0
A03,A162300,2000,0,0
A03,A162700,2000,0,3
A03,A162900,2000,6,6
A03,A163000,2000,3,0
A03,A163300,2000,0,0
A03,A163500,2000,0,0
A03,A164000,2000,0,0
A03,A164100,2000,3,3
A03,A164600,2000,6,0
A03,A164700,2000,0,0
A03,A164800,2000,3,0
A03,A164900,2000,0,0
A03,A165100,2000,3,0
A03,A165200,2000,3,9
A03,A166000,2000,3,0
A03,A166300,2000,6,0
A03,A166400,2000,6,0
A03,A166500,2000,9,3
A03,A166600,2000,0,0
A03,A166700,2000,9,25
A03,A166900,2000,9,0
A03,A167000,2000,0,0
A03,A167100,2000,6,3
A03,A167200,2000,9,0
A03,A167400,2000,12,3
A03,A167500,2000,6,0
A03,A167600,2000,0,0
A03,A167700,2000,3,0
A03,A167800,2000,3,0
A03,A167900,2000,3,0
A03,A168100,2000,3,0
A03,A168300,2000,3,0
A03,A168400,2000,9,0
A03,A168500,2000,6,65
A03,A168700,2000,6,0
A03,A168800,2000,0,0
A03,A169100,2000,6,0
A03,A169300,2000,6,0
A03,A169400,2000,0,0
A03,A169500,2000,3,0
A03,A169700,2000,3,0
A03,A169800,2000,0,0
A03,A169900,2000,0,0
A03,A170000,2000,0,0
A03,A170100,2000,6,0
A03,A170200,2000,3,0
A03,A170400,2000,3,3
A03,A170600,2000,3,0
A03,A170700,2000,3,0
A03,A170800,2000,0,0
A03,A170900,2000,12,15
A03,A171200,2000,3,3
A03,A171300,2000,3,0
A03,A171500,2000,0,21
A03,A171600,2000,0,0
A03,A171800,2000,12,3
A03,A171900,2000,3,0
A03,A172100,2000,3,0
A03,A172200,2000,6,0
A03,A172500,2000,0,0
A03,A172800,2000,3,9
A03,A172900,2000,0,0
A03,A173100,2000,3,0
A03,A173200,2000,0,0
A03,A173300,2000,0,0
A03,A173500,2000,0,0
A03,A173900,2000,0,0
A03,A174000,2000,3,3
A03,A174200,2000,0,6
A03,A174300,2000,0,0
A03,A174400,2000,0,0
A03,A174900,2000,3,0
A03,A175000,2000,3,0
A03,A176300,2000,0,0
A03,A176900,2000,0,0
A03,A177900,2000,0,0
A03,A178100,2000,0,0
A03,A179300,2000,0,0
A03,A179400,2000,0,0
A03,A181100,2000,3,0
A03,A181200,2000,0,0
A03,A181400,2000,3,0
A03,A181500,2000,0,0
A03,A181800,2000,0,0
A03,A182200,2000,0,0
A03,A182500,2000,3,6
A03,A182700,2000,0,0
A03,A182800,2000,3,9
A03,A183200,2000,0,0
A03,A184100,2000,3,0
A03,A184300,2000,0,0
A03,A184600,2000,0,3
A03,A184900,2000,3,0
A03,A185200,2000,9,3
A03,A185300,2000,6,0
A03,A185500,2000,0,0
A03,A185600,2000,0,0
A03,A185700,2000,3,0
A03,A185800,2000,3,0
A03,A185900,2000,6,40
A03,A186000,2000,12,230
A03,A186100,2000,6,30
A03,A186200,2000,0,40
A03,A186300,2000,3,9
A03,A186500,2000,3,0
A03,A186600,2000,3,0
A03,A186700,2000,12,160
A03,A186800,2000,3,50
A03,A187000,2000,9,9
A03,A187100,2000,6,0
A03,A187200,2000,6,0
A03,A187300,2000,3,0
A03,A187400,2000,6,3
A03,A187500,2000,27,3
A03,A187600,2000,6,0
A03,A187700,2000,9,0
A03,A187800,2000,15,18
A03,A187900,2000,15,25
A03,A188000,2000,6,0
A03,A188200,2000,6,3
A03,A188300,2000,3,0
A03,A188400,2000,0,0
A03,A188500,2000,9,65
A03,A188600,2000,6,18
A03,A188700,2000,6,15
A03,A188800,2000,3,65
A03,A189000,2000,0,0
A03,A189100,2000,6,35
A03,A189200,2000,0,9
A03,A189300,2000,6,55
A03,A189500,2000,3,21
A03,A189600,2000,6,6
A03,A189700,2000,9,35
A03,A189800,2000,6,6
A03,A189900,2000,6,6
A03,A190100,2000,0,0
A03,A190300,2000,6,0
A03,A190500,2000,6,3
A03,A190600,2000,6,3
A03,A190800,2000,0,0
A03,A190900,2000,9,0
A03,A191000,2000,0,0
A03,A191100,2000,3,0
A03,A191300,2000,6,0
A03,A191400,2000,6,6
A03,A191500,2000,0,0
A03,A191600,2000,3,0
A03,A191700,2000,9,3
A03,A191800,2000,6,0
A03,A191900,2000,3,0
A03,A192000,2000,6,3
A03,A192100,2000,9,15
A03,A192300,2000,3,0
A03,A192500,2000,21,30
A03,A192900,2000,3,0
A03,A193000,2000,0,0
A03,A193100,2000,3,0
A03,A193200,2000,0,0
A03,A193700,2000,0,0
A03,A193800,2000,3,30
A03,A193900,2000,3,0
A03,A194200,2000,0,0
A03,A194500,2000,0,0
A03,A194700,2000,3,0
A03,A195100,2000,0,0
A03,A195500,2000,0,3
A03,A195600,2000,0,0
A03,A195800,2000,0,0
A03,A196000,2000,0,0
A03,A196100,2000,0,0
A03,A196200,2000,3,25
A03,A196500,2000,0,0
A03,A196600,2000,0,0
A03,A196700,2000,0,0
A03,A197400,2000,0,0
A03,A197700,2000,15,18
A03,A197800,2000,0,12
A03,A197900,2000,6,6
A03,A198000,2000,3,6
A03,A198200,2000,0,18
A03,A198400,2000,3,0
A03,A198500,2000,3,9
A03,A198600,2000,3,6
A03,A198700,2000,18,25
A03,A198900,2000,0,12
A03,A199000,2000,6,30
A03,A199100,2000,3,45
A03,A199200,2000,0,18
A03,A199300,2000,3,0
A03,A199500,2000,3,12
A03,A199600,2000,3,18
A03,A199700,2000,0,0
A03,A199800,2000,6,25
A03,A200000,2000,9,9
A03,A200100,2000,6,0
A03,A200200,2000,0,0
A03,A200300,2000,0,0
A03,A200400,2000,6,0
A03,A200600,2000,3,0
A03,A200700,2000,0,6
A03,A200800,2000,0,3
A03,A201000,2000,0,0
A03,A201100,2000,6,25
A03,A201200,2000,3,3
A03,A201300,2000,3,9
A03,A201400,2000,3,0
A03,A201500,2000,9,25
A03,A201600,2000,12,9
A03,A201700,2000,15,35
A03,A201800,2000,12,12
A03,A201900,2000,9,0
A03,A202000,2000,6,0
A03,A202100,2000,6,18
A03,A202200,2000,0,0
A03,A202300,2000,9,0
A03,A202400,2000,3,18
A03,A202500,2000,3,25
A03,A202700,2000,0,0
A03,A203000,2000,0,15
A03,A203100,2000,6,15
A03,A203200,2000,6,25
A03,A203400,2000,12,25
A03,A203500,2000,9,0
A03,A203600,2000,6,9
A03,A203700,2000,3,0
A03,A203800,2000,3,0
A03,A203900,2000,3,95
A03,A204100,2000,0,0
A03,A204200,2000,12,0
A03,A204300,2000,3,50
A03,A204500,2000,6,0
A03,A204600,2000,6,0
A03,A204700,2000,6,0
A03,A204800,2000,24,30
A03,A204900,2000,9,25
A03,A205000,2000,18,0
A03,A205100,2000,33,12
A03,A205200,2000,30,9
A03,A205300,2000,6,3
A03,A205400,2000,12,45
A03,A205800,2000,3,0
A03,A205900,2000,0,0
A03,A206000,2000,3,0
A03,A206200,2000,0,0
A03,A206600,2000,3,0
A03,A206800,2000,3,0
A03,A206900,2000,0,3
A03,A207000,2000,3,0
A03,A207300,2000,6,30
A03,A207400,2000,33,18
A03,A207600,2000,18,0
A03,A207700,2000,3,0
A03,A207800,2000,6,0
A03,A207900,2000,6,0
A03,A208000,2000,42,3
A03,A208100,2000,18,0
A03,A208200,2000,9,0
A03,A208300,2000,24,9
A03,A208400,2000,3,0
A03,A208500,2000,0,0
A03,A208700,2000,3,0
A03,A209100,2000,3,6
A03,A209900,2000,0,0
A03,A210500,2000,0,0
A03,A211000,2000,3,0
A03,A211200,2000,6,0
A03,A211300,2000,0,0
A03,A211400,2000,0,0
A03,A211600,2000,0,0
A03,A211900,2000,0,0
A03,A212000,2000,3,0
A03,A212200,2000,9,0
A03,A212300,2000,12,9
A03,A212400,2000,0,0
A03,A212600,2000,3,65
A03,A213000,2000,3,0
A03,A213100,2000,3,30
A03,A213200,2000,6,9
A03,A213700,2000,0,0
A03,A214000,2000,0,0
A03,A214400,2000,0,0
A03,A215000,2000,0,0
A03,A215300,2000,6,12
A03,A215400,2000,0,0
A03,A215500,2000,3,0
A03,A215600,2000,3,0
A03,A215700,2000,6,0
A03,A215800,2000,3,0
A03,A215900,2000,9,0
A03,A216000,2000,0,0
A03,A216100,2000,6,0
A03,A216400,2000,3,0
A03,A216700,2000,3,0
A03,A217000,2000,3,0
A03,A217400,2000,0,0
A03,A218100,2000,3,0
A03,A218300,2000,6,0
A03,A218500,2000,0,0
A03,A218600,2000,0,0
A03,A218800,2000,3,0
A03,A218900,2000,0,0
A03,A219000,2000,0,0
A03,A219100,2000,6,0
A03,A219200,2000,12,0
A03,A219300,2000,0,0
A03,A219400,2000,3,0
A03,A219500,2000,3,3
A03,A219700,2000,6,0
A03,A219800,2000,0,0
A03,A219900,2000,24,9
A03,A220000,2000,0,0
A03,A220100,2000,3,0
A03,A220200,2000,3,0
A03,A220400,2000,3,6
A03,A220500,2000,0,0
A03,A220600,2000,0,0
A03,A220800,2000,0,0
A03,A221200,2000,6,0
A03,A221300,2000,3,0
A03,A221400,2000,0,0
A03,A221500,2000,42,0
A03,A221800,2000,3,0
A03,A221900,2000,0,0
A03,A222000,2000,24,3
A03,A222100,2000,30,15
A03,A222300,2000,18,0
A03,A222400,2000,3,0
A03,A222500,2000,0,0
A03,A222600,2000,3,0
A03,A222800,2000,6,6
A03,A222900,2000,15,12
A03,A223000,2000,6,30
A03,A223100,2000,0,9
A03,A223200,2000,3,0
A03,A223300,2000,57,3
A03,A223400,2000,27,15
A03,A223500,2000,9,6
A03,A223700,2000,0,0
A03,A223800,2000,3,0
A03,A223900,2000,3,0
A03,A224000,2000,0,0
A03,A224200,2000,0,0
A03,A224600,2000,0,0
A03,A224800,2000,3,9
A03,A225000,2000,0,0
A03,A225100,2000,0,0
A03,A225400,2000,3,0
A03,A225500,2000,3,0
A03,A225600,2000,21,0
A03,A225700,2000,0,0
A03,A225800,2000,0,6
A03,A225900,2000,6,18
A03,A226000,2000,3,0
A03,A226100,2000,9,6
A03,A226300,2000,9,0
A03,A226400,2000,24,0
A03,A226500,2000,3,0
A03,A226600,2000,3,0
A03,A226700,2000,6,0
A03,A226800,2000,15,12
A03,A226900,2000,6,0
A03,A227000,2000,6,6
A03,A227100,2000,6,0
A03,A227200,2000,6,3
A03,A227400,2000,6,0
A03,A227500,2000,3,0
A03,A227600,2000,12,0
A03,A227800,2000,3,0
A03,A227900,2000,0,18
A03,A228000,2000,0,0
A03,A228100,2000,3,0
A03,A228200,2000,0,0
A03,A228400,2000,3,0
A03,A228500,2000,3,12
A03,A229200,2000,0,0
A03,A229400,2000,3,0
A03,A229500,2000,3,0
A03,A229600,2000,0,0
A03,A229700,2000,0,0
A03,A230400,2000,0,0
A03,A230600,2000,6,0
A03,A231000,2000,0,0
A03,A231200,2000,0,0
A03,A231300,2000,3,0
A03,A231700,2000,0,0
A03,A231800,2000,3,0
A03,A232000,2000,0,0
A03,A232200,2000,3,0
A03,A232400,2000,3,0
A03,A232500,2000,12,3
A03,A232600,2000,6,0
A03,A232700,2000,3,0
A03,A232800,2000,0,0
A03,A232900,2000,3,3
A03,A233000,2000,3,0
A03,A233200,2000,3,0
A03,A233300,2000,3,0
A03,A233400,2000,6,0
A03,A233500,2000,6,0
A03,A233600,2000,0,0
A03,A233700,2000,6,0
A03,A233800,2000,9,3
A03,A234000,2000,12,0
A03,A234100,2000,3,0
A03,A234200,2000,3,9
A03,A234300,2000,0,0
A03,A234400,2000,6,0
A03,A234500,2000,3,0
A03,A234600,2000,6,0
A03,A234800,2000,9,0
A03,A235300,2000,3,0
A03,A235400,2000,3,0
A03,A235500,2000,0,0
A03,A235900,2000,3,0
A03,A236000,2000,12,0
A03,A236100,2000,6,0
A03,A236300,2000,0,0
A03,A236500,2000,0,0
A03,A236600,2000,0,0
A03,A236700,2000,3,0
A03,A236900,2000,3,0
A03,A237000,2000,0,0
A03,A237400,2000,3,0
A03,A237600,2000,0,0
A03,A237700,2000,21,0
A03,A237800,2000,3,0
A03,A237900,2000,21,3
A03,A238100,2000,0,0
A03,A238200,2000,6,0
A03,A238400,2000,3,3
A03,A238500,2000,3,0
A03,A238600,2000,3,0
A03,A238800,2000,6,0
A03,A238900,2000,6,0
A03,A239000,2000,3,0
A03,A239400,2000,18,0
A03,A239900,2000,0,0
A03,A240200,2000,3,0
A03,A240600,2000,3,0
A03,A241200,2000,15,0
A03,A241300,2000,0,0
A03,A241400,2000,3,0
A03,A241500,2000,6,0
A03,A241600,2000,3,0
A03,A241700,2000,3,0
A03,A242200,2000,0,0
A03,A242300,2000,18,3
A03,A242600,2000,0,0
A03,A242800,2000,3,0
A03,A242900,2000,3,6
A03,A243000,2000,3,0
A03,A243100,2000,3,0
A03,A243300,2000,3,0
A03,A243400,2000,0,0
A03,A243500,2000,0,0
A03,A243800,2000,0,0
A03,A243900,2000,0,0
A03,A244200,2000,0,0
A03,A244300,2000,0,0
A03,A245000,2000,3,0
A03,A245300,2000,3,0
A03,A246000,2000,0,0
A03,A246100,2000,0,0
A03,A246600,2000,0,0
A03,A246700,2000,0,0
A03,A246800,2000,6,0
A03,A247200,2000,3,0
A03,A247300,2000,3,0
A03,A247400,2000,0,0
A03,A247500,2000,9,0
A03,A247800,2000,0,0
A03,A247900,2000,0,0
A03,A248000,2000,0,0
A03,A248200,2000,3,0
A03,A248500,2000,0,0
A03,A249400,2000,0,0
A03,A249600,2000,0,0
A03,A249700,2000,3,6
A03,A250000,2000,3,0
A03,A250200,2000,0,0
A03,A250500,2000,0,0
A03,A250600,2000,3,0
A03,A250800,2000,3,0
A03,A250900,2000,0,0
A03,A251200,2000,3,0
A03,A251400,2000,0,0
A03,A251600,2000,3,0
A03,A252200,2000,0,0
A03,A252300,2000,3,0
A03,A252400,2000,0,0
A03,A253000,2000,3,0
A03,A253100,2000,0,0
A03,A253600,2000,0,0
A03,A253800,2000,3,0
A03,A255000,2000,3,0
A03,A255300,2000,9,0
A03,A255400,2000,0,6
A03,A255500,2000,3,0
A03,A255600,2000,6,40
A03,A255700,2000,3,0
A03,A255800,2000,3,15
A03,A255900,2000,3,18
A03,A256000,2000,6,9
A03,A256100,2000,0,0
A03,A256200,2000,3,35
A03,A256300,2000,3,15
A03,A256400,2000,3,0
A03,A256500,2000,105,18
A03,A256600,2000,6,0
A03,A256800,2000,9,0
A03,A256900,2000,0,0
A03,A257100,2000,6,0
A03,A257200,2000,18,12
A03,A257300,2000,6,0
A03,A257400,2000,0,0
A03,A257700,2000,0,0
A03,A257800,2000,12,3
A03,A257900,2000,3,0
A03,A300300,2000,15,12
A03,A300400,2000,0,0
A03,A300500,2000,6,0
A03,A300600,2000,6,0
A03,A300700,2000,12,0
A03,A300800,2000,3,0
A03,A300900,2000,30,0
A03,A301000,2000,9,0
A03,A301100,2000,3,0
A03,A301200,2000,0,12
A03,A301500,2000,45,60
A03,A301600,2000,12,0
A03,A301700,2000,6,0
A03,A301800,2000,39,0
A03,A302100,2000,12,40
A03,A302200,2000,3,0
A03,A302300,2000,12,70
A03,A302500,2000,24,55
A03,A302600,2000,6,30
A03,A302700,2000,6,15
A03,A302800,2000,3,15
A03,A302900,2000,3,0
A03,A303100,2000,6,15
A03,A303300,2000,9,12
A03,A303500,2000,3,0
A03,A303600,2000,18,0
A03,A303800,2000,0,0
A03,A303900,2000,0,0
A03,A304200,2000,3,0
A03,A304300,2000,0,0
A03,A304400,2000,3,0
A03,A304500,2000,0,0
A03,A304600,2000,0,0
A03,A304700,2000,9,9
A03,A304800,2000,3,0
A03,A304900,2000,3,25
A03,A305100,2000,0,0
A03,A305300,2000,6,0
A03,A305600,2000,3,0
A03,A305800,2000,0,0
A03,A306000,2000,3,0
A03,A306200,2000,0,0
A03,A306300,2000,63,25
A03,A306400,2000,0,0
A03,A306500,2000,48,3
A03,A306600,2000,51,0
A03,A306800,2000,3,0
A03,A306900,2000,12,0
A03,A307000,2000,6,0
A03,A307100,2000,6,0
A03,A307200,2000,12,0
A03,A307300,2000,9,0
A03,A307500,2000,3,0
A03,A307600,2000,3,0
A03,A307700,2000,0,18
A03,A307800,2000,6,0
A03,A307900,2000,9,0
A03,A308000,2000,3,0
A03,A308200,2000,0,0
A03,A308300,2000,3,0
A03,A308400,2000,0,0
A03,A308500,2000,0,0
A03,A308600,2000,6,0
A03,A308800,2000,0,0
A03,A308900,2000,3,0
A03,A309000,2000,9,0
A03,A309200,2000,6,25
A03,A309300,2000,0,0
A03,A309400,2000,6,9
A03,A309500,2000,3,0
A03,A309600,2000,9,6
A03,A309700,2000,21,3
A03,A309800,2000,6,0
A03,A309900,2000,12,6
A03,A310100,2000,6,9
A03,A310300,2000,3,3
A03,A310400,2000,0,0
A03,A310600,2000,6,3
A03,A310700,2000,9,12
A03,A310800,2000,15,12
A03,A310900,2000,12,3
A03,A311000,2000,9,25
A03,A311100,2000,12,0
A03,A311300,2000,3,0
A03,A311400,2000,21,45
A03,A311500,2000,15,12
A03,A311700,2000,12,9
A03,A311800,2000,6,3
